path	category	disposition	basis
docs/handoffs/2026-06-13-2212-codex-vm384-gate-live-promotion.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-14-1555-codex-vm389-home-identity-signal.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-14-1832-codex-vm394-pre-push-exposure-gitignore-audit.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-15-0940-codex-vm400-apocrypha-release-train-publish.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-15-2049-claude-vm407-identity-radar-v2-plan.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-19-1500-claude-vm413-fraunces-spectral-type-system.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-19-2339-codex-vm413-typography-implementation.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-20-2131-codex-vm414-apocrypha-visual-alignment.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-27-1815-codex-vm422-account-deck-links.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-27-1842-codex-vm422-data-security-layer.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-27-1903-codex-vm424-homepage-positioning.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-27-1951-codex-vm422-ui-community-ledger.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-27-2000-codex-vm422-live-rls-harness.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-27-2011-codex-vm422-grant-account-list-hardening.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-27-2015-codex-vm422-moderation-state-hardening.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-27-2018-codex-vm422-blocked-live-supabase.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-27-2321-codex-vm423-feedback-composer.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-28-0930-codex-vm423-feedback-ux-simplification.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-28-1109-codex-vm425-index-mock-signal-mirror.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-28-2001-codex-vm405-maze-deck-idea-tray-v2.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-28-2040-codex-vm422-private-deck-links.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-29-0013-codex-vm426-reading-finds.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-29-0143-codex-vm427-main-promotion-sweep.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-29-1856-codex-vm428-deep-audit-report.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-29-2332-codex-vm429-self-snapshot.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-29-2340-codex-vm430-qa-test-plan.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-29-2356-codex-vm431-qa-plan-vault.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-30-0000-codex-vm432-self-snapshot-vault.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-30-0001-codex-vm439-voice-audit.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-30-1351-codex-vm440-443-voice-copy-repair.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-30-1358-codex-vm444-37-identity-docs.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-30-1408-codex-vm445-profile-rls-source.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-30-1414-codex-vm446-live-rls-blocked.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-30-1421-codex-vm447-minimal-ci.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-30-1429-codex-vm448-browser-smoke.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-30-1436-codex-vm449-maze-copy.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-30-1444-codex-vm450-visual-waivers.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-30-1455-codex-vm451-route-metadata.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-30-1501-codex-vm452-public-demo-case-study.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-30-1725-codex-vm453-collaboration-self-snapshot.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-30-1727-codex-vm452-vm453-decision-record-clarification.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-30-1746-codex-vm454-448-449-reconciliation.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-30-1806-codex-vm455-readiness-residuals.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-30-1834-codex-vm456-player-language.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-30-2058-codex-vm457-loom-foundation-deep-dive.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-30-2131-codex-vm458-deck-saving-deferral.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-30-2144-codex-vm459-self-snapshot-refresh.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-06-30-2155-codex-vm460-collaboration-self-snapshot-refresh.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-03-0951-codex-vm461-465-readiness-pass.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-03-2041-codex-vm466-470-decision-qa-pass.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-04-0045-codex-vm471-scryfall-grounding.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-04-0912-codex-vm472-robust-implicit-maze-compiler.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-04-0958-codex-vm473-mixed-mode-ambiguity-blocking.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-04-1237-codex-vm474-delta-reevaluation.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-07-2330-codex-vm478-colorless-catalog-lane-test-repair.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-09-1759-codex-vm485-maze-modal-mana-pips.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-09-1923-codex-vm486-robboles-recurring-ideas.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-09-1951-codex-vm488-placement-learning-ideas.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-09-2203-codex-vm494-dirty-tree-recovery-main-promotion.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-09-2312-codex-vm495-release-test-loose-ends.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-10-0042-codex-vm496-vox-mana-self-snapshot.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-10-1700-codex-vm498-colorless-lifecycle-reconciliation.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-11-1221-codex-crit001-vm501-containment.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-12-0708-codex-vm502-prismari-q1-candidate.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-12-1126-codex-vm506-lorehold-gate1-audit.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-12-1142-codex-vm506-lorehold-gate2-evidence.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-12-1154-codex-vm506-lorehold-gate3-remediation.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-12-1211-codex-vm506-lorehold-gate4-validation.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-12-1353-codex-vm503-quandrix-gate1-audit.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-12-1444-codex-vm503-quandrix-gate2-evidence.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-12-1515-codex-vm503-quandrix-gate3-remediation.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-12-1529-codex-vm503-quandrix-gate4-blocker.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-12-1545-codex-vm503-quandrix-gate4-resolution.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-12-1806-codex-vm504-silverquill-gate1-audit.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-12-1838-codex-vm504-silverquill-gate2-evidence.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-12-1908-codex-vm504-silverquill-gate3-remediation.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-12-2018-codex-vm504-silverquill-gate4-validation.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-12-2029-codex-vm504-silverquill-wording-blocker-resolution.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-12-2059-codex-vm504-silverquill-scope-policy-cleanup.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-12-2319-codex-vm505-witherbloom-gate1-audit.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-12-2348-codex-vm505-witherbloom-gate2-evidence.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-13-0805-codex-vm505-witherbloom-gate3-remediation.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-13-0844-codex-vm505-witherbloom-gate4-validation.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-13-1152-codex-vm505-witherbloom-scope-policy-cleanup.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-13-1658-codex-vm507-izzet-gate1-audit.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-13-1807-codex-vm507-izzet-gate2-evidence.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-13-2046-codex-vm507-izzet-gate3-remediation.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-13-2226-codex-vm507-izzet-gate4-validation.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-13-2259-codex-vm507-izzet-candidate-record.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-14-0705-codex-vm508-azorius-gate1-audit.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-14-0803-codex-vm508-azorius-gate2-evidence.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-14-1616-codex-vm508-azorius-gate4-validation.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-14-1738-codex-vm508-azorius-pre-candidate-cleanup.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-14-1838-codex-vm508-azorius-candidate-record.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-14-1934-codex-vm509-boros-gate1-audit.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-14-2127-codex-vm509-boros-gate2-evidence.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-14-2326-codex-vm509-boros-gate4-validation.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-15-1656-codex-vm510-rakdos-gate1-gate2.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-15-2252-codex-vm510-rakdos-gate3-gate4.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-16-0817-codex-vm510-rakdos-certification.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-16-0917-codex-vm511-golgari-gate1-gate2.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-16-1128-codex-vm511-golgari-candidate.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-16-1400-codex-vm511-golgari-review-fix.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-16-1624-codex-vm511-golgari-certification.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-16-1719-codex-vm512-gruul-gate1-gate2.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-16-1754-codex-vm512-gruul-candidate.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-16-2213-codex-vm513-dimir-gate1-gate2.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-16-2254-codex-vm513-dimir-candidate.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-16-2329-codex-vm513-dimir-independent-review.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-17-0702-codex-vm514-orzhov-gate1-gate2.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-17-0743-codex-vm514-orzhov-candidate.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-17-0806-codex-vm514-orzhov-independent-review.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-17-1032-codex-vm515-selesnya-gate1-gate2.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-17-1106-codex-vm515-selesnya-candidate.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-17-1725-codex-vm516-simic-drift-preflight.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-17-1752-codex-vm516-simic-gate1-gate2.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-17-1835-codex-vm516-simic-candidate.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-17-2036-codex-vm516-simic-preview-remediation.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-17-2204-codex-vm516-simic-replacement-review.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-17-2232-codex-vm516-simic-certification.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-17-2331-codex-vm517-white-drift-preflight.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-18-0815-codex-vm517-white-candidate.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-18-1050-codex-vm518-blue-candidate.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-18-1354-codex-vm519-black-candidate.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-18-1449-codex-vm519-black-independent-review.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-18-1515-codex-vm519-black-preview-replacement.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-18-1555-codex-vm519-black-replacement-review.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-18-1705-codex-vm520-red-gate1-gate2.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-18-1727-codex-vm520-red-candidate.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-18-1756-codex-vm520-red-independent-review.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-18-1824-codex-vm520-red-replacement-candidate.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-18-1857-codex-vm520-red-replacement-independent-review.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-18-2121-codex-vm521-green-gate1-gate2.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-18-2147-codex-vm521-green-candidate.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-18-2221-codex-vm521-green-independent-review.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-19-1034-codex-vm522-bant-drift-preflight-stop.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-19-1118-codex-vm522-bant-preflight-rerun-stop.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-19-1944-codex-vm522-bant-gate1-gate2.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-19-2048-codex-vm522-bant-gate3-gate4.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-19-2157-codex-vm522-bant-independent-review.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-20-0013-codex-vm522-bant-replacement-independent-review.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-20-0902-codex-vm523-esper-drift-preflight.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-20-1023-codex-vm523-esper-gate1-gate2.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-20-1219-codex-vm523-esper-gate3-gate4.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-20-1914-codex-vm523-esper-independent-review.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-20-2155-codex-vm524-grixis-drift-preflight.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-20-2239-codex-vm524-grixis-gate1-gate2.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-20-2358-codex-vm524-grixis-gate3-gate4.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-21-0825-codex-vm524-grixis-independent-review.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-21-1229-codex-vm525-jund-drift-preflight.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-21-1457-codex-vm525-jund-gate1-gate2.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-21-1710-codex-vm525-jund-gate3-gate4-stop.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-21-2213-codex-vm525-jund-candidate-workflow.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-21-2233-codex-vm525-jund-independent-review.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-21-2336-codex-vm526-naya-drift-preflight.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-21-2346-codex-vm526-naya-gate1-gate2.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-22-0746-codex-vm526-naya-independent-review.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
docs/handoffs/2026-07-22-1014-codex-vm527-abzan-drift-preflight.md	historical handoff	KEEP	baseline 01e11dc3e6cdae683e9f8120a0034f26d33806f1 exact literal-match query
